year,id,regional_unit,pre_county_id,post_county_id,reform_type,population,pre_name,post_name
1974,03/1974/0005,Gemeinde,03732,03711,1,2505,Mascherode,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,3936,Rautheim,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,4276,Rüningen,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,1639,Schapen,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,4519,Stöckheim bei Braunschweig,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,1051,Thune,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,1540,Timmerlah,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,1071,Völkenrode,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,3071,Volkmarode,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,2902,Waggum,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,1838,Watenbüttel,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,5013,Wenden,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03732,03711,1,33,"Buchhorst, gemfr. Gebiet","Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03334,03711,1,373,Harxbüttel,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03335,03337,1,242,Raven,Soderstorf
1974,03/1974/0005,Gemeinde,03335,03337,1,182,Rolfsen,Soderstorf
1974,03/1974/0005,Gemeinde,03335,03337,1,256,Wetzen,Oldendorf (Luhe)
1974,03/1974/0005,Gemeinde,03437,03431,1,12,Hainmühlen,Hipstedt
1974,03/1974/0005,Gemeinde,03431,03437,1,59,Ahe,Kirchwistedt
1974,03/1974/0005,Gemeinde,03431,03437,1,150,Altwistedt,Kirchwistedt
1974,03/1974/0005,Gemeinde,03836,03437,1,1830,Landwürden,Loxstedt
1974,03/1974/0005,Gemeinde,03531,03832,1,1469,Gehlenberg,"Friesoythe, Stadt"
1974,03/1974/0005,Gemeinde,03531,03832,1,838,Neuvrees,"Friesoythe, Stadt"
1974,03/1974/0005,Gemeinde,03533,03536,1,661,Adorf,Twist
1974,03/1974/0005,Gemeinde,03533,03536,1,500,Neuringe,Twist
1974,03/1974/0005,Gemeinde,03536,03531,1,303,Klein Stavern,Stavern
1974,03/1974/0005,Gemeinde,03536,03832,1,687,Wachtum,Löningen
1974,03/1974/0005,Gemeinde,03537,03835,1,303,Hinnenkamp,Neuenkirchen (Oldenburg)
1974,03/1974/0005,Gemeinde,03537,03835,1,633,Hörsten,Neuenkirchen (Oldenburg)
1974,03/1974/0005,Gemeinde,03537,03835,1,1536,"Vörden, Flecken",Neuenkirchen (Oldenburg)
1974,03/1974/0005,Gemeinde,03732,03736,1,805,Klein Schöppenstedt,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03711,1,9,Klein Schöppenstedt,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03736,03711,1,870,Geitelde,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03736,03711,1,1587,Leiferde,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03736,03711,1,288,Stiddien,"Braunschweig, Stadt"
1974,03/1974/0005,Gemeinde,03736,03713,1,369,Sauingen,"Salzgitter, Stadt"
1974,03/1974/0005,Gemeinde,03736,03713,1,787,Üfingen,"Salzgitter, Stadt"
1974,03/1974/0005,Gemeinde,03734,03733,1,357,Ostlutter,"Lutter am Barenberge, Flecken"
1974,03/1974/0005,Gemeinde,03734,03733,1,577,Alt Wallmoden,Wallmoden
1974,03/1974/0005,Gemeinde,03732,03736,1,493,Abbenrode,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,1112,Destedt,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,506,Gardessen,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,268,Hemkenrode,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,758,Hordorf,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,1587,Schandelah,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,270,Schulenrode,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,2317,Weddel,Cremlingen
1974,03/1974/0005,Gemeinde,03732,03736,1,328,Lucklum,Erkerode
1974,03/1974/0005,Gemeinde,03734,03736,1,399,Klein Flöthe,Flöthe
1974,03/1974/0005,Gemeinde,03734,03736,1,622,Steinlah,Haverlah
1974,03/1974/0005,Gemeinde,03734,03736,1,433,Beuchte,Schladen
1974,03/1974/0005,Gemeinde,03734,03736,1,333,Wehre,Schladen
1974,03/1974/0005,Gemeinde,03732,03736,1,649,Hötzum,Sickte
1974,03/1974/0005,Gemeinde,03732,03736,1,830,Niedersickte,Sickte
1974,03/1974/0005,Gemeinde,03732,03737,1,329,Alvesse,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,964,Bettmar,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,823,Bodenstedt,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,682,Denstorf,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,78,Fürstenau,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,583,Groß Gleidingen,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,210,Klein Gleidingen,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,250,Köchingen,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,488,Liedingen,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,1010,Sierße,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,561,Sonnenberg,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,1145,Vallstedt,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,476,Vechelade,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,912,Wahle,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,851,Wedtlenstedt,Vechelde
1974,03/1974/0005,Gemeinde,03732,03737,1,433,Wierthe,Vechelde
1974,03/1974/0005,Gemeinde,03836,03433,2,44,"Brake (Unterweser), Stadt",Schwanewede
1974,03/1974/0005,Gemeinde,03836,03437,2,7,"Brake (Unterweser), Stadt",Sandstedt
1974,03/1974/0005,Gemeinde,03836,03433,2,74,"Elsfleth, Stadt",Schwanewede
1974,03/1974/0005,Gemeinde,03834,03811,1,2453,Hasbergen (Oldenburg),"Delmenhorst, Stadt"
1974,03/1974/0005,Gemeinde,03832,03632,1,1306,Strücklingen,Ostrhauderfehn
1974,03/1974/0005,Gemeinde,03336,03337,2,17,Metzingen,Nahrendorf
1974,03/1974/0013,Gemeinde,03534,03536,2,130,"Lingen (Ems), Stadt",Geeste
1974,03/1974/0016,Gemeinde,03632,03531,2,94,Westoverledingen,"Papenburg, Stadt"
1974,06/1974/0001,Gemeinde,06112,06176,2,45,"Frankfurt am Main, Stadt","Oberursel (Taunus), Stadt"
1974,06/1974/0001,Gemeinde,06231,06278,1,1064,Oberhone,"Eschwege, Stadt"
1974,06/1974/0001,Gemeinde,06231,06278,1,202,Wolfterode,Meißner
1974,06/1974/0001,Gemeinde,06231,06278,1,1910,Netratal,Ringgau
1974,06/1974/0001,Gemeinde,06231,06278,1,63,Eltmannsee,"Waldkappel, Stadt"
1974,06/1974/0001,Gemeinde,06231,06278,1,189,Hetzerode,"Waldkappel, Stadt"
1974,06/1974/0001,Gemeinde,06232,06277,1,459,Frohnhausen,"Battenberg (Eder), Stadt"
1974,06/1974/0001,Gemeinde,06232,06277,1,357,Oberasphe,"Battenberg (Eder), Stadt"
1974,06/1974/0001,Gemeinde,06232,06277,1,1580,Bottendorf,Burgwald
1974,06/1974/0001,Gemeinde,06232,06277,1,259,Dainrode,"Frankenau, Stadt"
1974,06/1974/0001,Gemeinde,06232,06277,1,38,Ellnrode,"Gemünden (Wohra), Stadt"
1974,06/1974/0001,Gemeinde,06239,06277,1,347,Schiffelbach,"Gemünden (Wohra), Stadt"
1974,06/1974/0001,Gemeinde,06232,06277,1,404,Eifa,"Hatzfeld (Eder), Stadt"
1974,06/1974/0001,Gemeinde,06232,06277,1,818,Reddighausen,"Hatzfeld (Eder), Stadt"
1974,06/1974/0001,Gemeinde,06232,06277,1,1370,Hessenstein,Vöhl
1974,06/1974/0001,Gemeinde,06232,06277,1,1547,Ittertal,Vöhl
1974,06/1974/0001,Gemeinde,06232,06277,1,490,Marienhagen,Vöhl
1974,06/1974/0001,Gemeinde,06232,06277,1,376,Obernburg,Vöhl
1974,06/1974/0001,Gemeinde,06233,06274,2,7,Edermünde,"Baunatal, Stadt"
1974,06/1974/0001,Gemeinde,06233,06276,"2,3",5986,Edermünde,Edermünde
1974,06/1974/0001,Gemeinde,06233,06276,1,637,Arnsbach,"Borken, Stadt"
1974,06/1974/0001,Gemeinde,06233,06276,1,1080,Großenenglis,"Borken, Stadt"
1974,06/1974/0001,Gemeinde,06233,06276,1,2115,Kleinenenglis,"Borken, Stadt"
1974,06/1974/0001,Gemeinde,06233,06276,1,718,Nassenerfurth,"Borken, Stadt"
1974,06/1974/0001,Gemeinde,06233,06276,1,959,Trockenerfurth,"Borken, Stadt"
1974,06/1974/0001,Gemeinde,06233,06276,1,225,Grebenhagen,"Schwarzenborn, Stadt"
1974,06/1974/0001,Gemeinde,06233,06276,1,191,Allendorf,Frielendorf
1974,06/1974/0001,Gemeinde,06233,06276,1,174,Leuderode,Frielendorf
1974,06/1974/0001,Gemeinde,06233,06276,1,1461,Verna,Frielendorf
1974,06/1974/0001,Gemeinde,06245,06276,1,1660,Grenzebach,Frielendorf
1974,06/1974/0001,Gemeinde,06245,06276,1,870,Großropperhausen,Frielendorf
1974,06/1974/0001,Gemeinde,06245,06276,1,693,Spieskappel,Frielendorf
1974,06/1974/0001,Gemeinde,06233,06276,1,478,Densberg,Jesberg
1974,06/1974/0001,Gemeinde,06233,06276,1,372,Hundshausen,Jesberg
1974,06/1974/0001,Gemeinde,06233,06276,1,347,Römersberg,Neuental
1974,06/1974/0001,Gemeinde,06233,06276,1,297,Berndshausen,Knüllwald
1974,06/1974/0001,Gemeinde,06233,06276,1,832,Niederbeisheim,Knüllwald
1974,06/1974/0001,Gemeinde,06233,06276,1,1083,Rengshausen,Knüllwald
1974,06/1974/0001,Gemeinde,06233,06276,1,2588,Besse,Edermünde
1974,06/1974/0001,Gemeinde,06233,06276,1,479,Mosheim,Malsfeld
1974,06/1974/0001,Gemeinde,06233,06276,1,259,Sipperhausen,Malsfeld
1974,06/1974/0001,Gemeinde,06240,06276,1,1089,Beiseförth,Malsfeld
1974,06/1974/0001,Gemeinde,06240,06276,1,462,Ostheim,Malsfeld
1974,06/1974/0001,Gemeinde,06245,06239,1,876,Mengsberg,"Neustadt, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,819,Harle,Wabern
1974,06/1974/0001,Gemeinde,06240,06276,1,2080,Brunslar,"Felsberg, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,4046,Gensungen,"Felsberg, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,85,Helmshausen,"Felsberg, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,283,Hilgershausen,"Felsberg, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,621,Rhünda,"Felsberg, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,393,Schwarzenberg,"Melsungen, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,2519,Altmorschen,Morschen
1974,06/1974/0001,Gemeinde,06240,06276,1,223,Heina,Morschen
1974,06/1974/0001,Gemeinde,06240,06276,1,452,Konnefeld,Morschen
1974,06/1974/0001,Gemeinde,06240,06276,1,825,Neumorschen,Morschen
1974,06/1974/0001,Gemeinde,06240,06276,1,223,Bischofferode,"Spangenberg, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,178,Landefeld,"Spangenberg, Stadt"
1974,06/1974/0001,Gemeinde,06240,06276,1,167,Weidelbach,"Spangenberg, Stadt"
1974,06/1974/0001,Gemeinde,06242,06276,1,879,"Züschen, Stadt","Fritzlar, Stadt"
1974,06/1974/0001,Gemeinde,06242,06277,1,1051,"Landau, Stadt","Arolsen, Stadt"
1974,06/1974/0001,Gemeinde,06242,06277,1,3287,"Mengeringhausen, Stadt","Arolsen, Stadt"
1974,06/1974/0001,Gemeinde,06242,06277,1,150,Volkhardinghausen,"Arolsen, Stadt"
1974,06/1974/0001,Gemeinde,06242,06277,1,460,Kleinern,Edertal
1974,06/1974/0001,Gemeinde,06242,06277,1,358,Gembeck,Twistetal
1974,06/1974/0001,Gemeinde,06242,06277,1,191,Dehringhausen,"Waldeck, Stadt"
1974,06/1974/0001,Gemeinde,06242,06277,1,817,"Freienhagen, Stadt","Waldeck, Stadt"
1974,06/1974/0001,Gemeinde,06242,06277,1,194,Ober-Werbe,"Waldeck, Stadt"
1974,06/1974/0001,Gemeinde,06242,06277,1,2351,Upland,Willingen (Upland)
1974,06/1974/0001,Gemeinde,06243,06278,1,409,Kammerbach,"Sooden-Allendorf, Bad, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,259,Friedrichsbrück,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,2240,Fürstenhagen,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,329,Hausen,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,140,Hollstein,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,334,Hopfelde,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,290,Küchen,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,550,Quentel,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,736,Velmeden,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,904,Walburg,"Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,1268,Laudenbach,"Großalmerode, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,1415,Rommerode,"Großalmerode, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,528,Trubenhausen,"Großalmerode, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,479,Uengsterode,"Großalmerode, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,72,Albshausen,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,80,Berlepsch-Ellerode,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,288,Blickershausen,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,299,Ellingerode,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,882,Ermschwend,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,871,Gertenbach,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,173,Hubenrode,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,979,Kleinalmerode,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,791,Roßbach,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,1,506,Ziegenhagen,"Witzenhausen, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,2,96,"Großalmerode, Stadt","Hessisch Lichtenau, Stadt"
1974,06/1974/0001,Gemeinde,06243,06278,"2,3",8386,"Großalmerode, Stadt","Großalmerode, Stadt"
1974,06/1974/0001,Gemeinde,06245,06276,1,394,Moischeid,Gilserberg
1974,06/1974/0001,Gemeinde,06245,06276,1,177,Schönstein,Gilserberg
1974,06/1974/0001,Gemeinde,06245,06276,1,437,Sebbeterode,Gilserberg
1974,06/1974/0001,Gemeinde,06245,06276,1,2437,Antrefftal,Willingshausen
1974,06/1974/0001,Gemeinde,06245,06276,1,41,Leimbach,Willingshausen
1974,06/1974/0001,Gemeinde,06245,06276,1,939,Loshausen,Willingshausen
1974,06/1974/0001,Gemeinde,06245,06276,1,37,Ransbach,Willingshausen
1974,06/1974/0001,Gemeinde,06245,06276,1,425,Steina,Willingshausen
1974,06/1974/0001,Gemeinde,06245,06276,1,1468,Wasenberg,Willingshausen
1974,06/1974/0001,Gemeinde,06245,06276,1,1133,Röllshausen,Schrecksbach
1974,06/1974/0001,Gemeinde,06245,06276,1,80,Salmshausen,Schrecksbach
1974,06/1974/0001,Gemeinde,06245,06276,1,744,Seigertshausen,"Neukirchen, Stadt"
1974,06/1974/0001,Gemeinde,06245,06276,1,363,Friedigerode,Oberaula
1974,06/1974/0001,Gemeinde,06245,06276,1,203,Ibra,Oberaula
1974,06/1974/0001,Gemeinde,06245,06276,1,401,Olberode,Oberaula
1974,06/1974/0001,Gemeinde,06245,06276,1,367,Wahlshausen,Oberaula
1974,06/1974/0002,Gemeinde,06143,06179,1,15884,"Großauheim, Stadt","Hanau, Stadt"
1974,06/1974/0002,Gemeinde,06149,06179,1,6978,Klein-Auheim,"Hanau, Stadt"
1974,06/1974/0002,Gemeinde,06149,06179,1,9727,"Steinheim am Main, Stadt","Hanau, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,530,Achenbach,Breidenbach
1974,06/1974/0002,Gemeinde,06133,06275,1,567,Niederdieten,Breidenbach
1974,06/1974/0002,Gemeinde,06133,06275,1,645,Oberdieten,Breidenbach
1974,06/1974/0002,Gemeinde,06133,06275,1,651,Wiesenbach,Breidenbach
1974,06/1974/0002,Gemeinde,06133,06275,1,715,Wolzhausen,Breidenbach
1974,06/1974/0002,Gemeinde,06133,06137,1,482,Roth,Eschenburg
1974,06/1974/0002,Gemeinde,06133,06137,1,1070,Simmersbach,Eschenburg
1974,06/1974/0002,Gemeinde,06133,06275,1,663,Allendorf am Hohenfels,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,228,Damshausen,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,2209,Dautphe,Dautphetal
1974,06/1974/0002,Gemeinde,06132,06275,1,335,Elmshausen,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,1387,Friedensdorf,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,516,Herzhausen,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,1877,Holzhausen am Hünstein,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,681,Hommertshausen,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,729,Mornshausen a.D.,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,392,Silberg,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,484,Wolfgruben,Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,1893,Buchenau (Lahn),Dautphetal
1974,06/1974/0002,Gemeinde,06133,06275,1,24,Buchenau (Lahn),"Biedenkopf, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,1411,"Breidenstein, Stadt","Biedenkopf, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,4195,Wallau (Lahn),"Biedenkopf, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,1316,Bottenborn,"Endbach, Bad"
1974,06/1974/0002,Gemeinde,06133,06275,1,306,Dernbach,"Endbach, Bad"
1974,06/1974/0002,Gemeinde,06133,06275,1,2740,Hartenrod,"Endbach, Bad"
1974,06/1974/0002,Gemeinde,06133,06275,1,24,Hülshof,"Endbach, Bad"
1974,06/1974/0002,Gemeinde,06239,06275,1,204,Weitershausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,223,Bellnhausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,123,Diedenshausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,928,Erdhausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,110,Friebertshausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,294,Frohnhausen b. Gladenbach,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,102,Kehlnbach,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,1401,Mornshausen a.S.,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,184,Rachelshausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,372,Römershausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,179,Rüchenbach,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,297,Sinkershausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,2245,Weidenhausen,"Gladenbach, Stadt"
1974,06/1974/0002,Gemeinde,06133,06275,1,539,Quotshausen,Steffenberg
1974,06/1974/0002,Gemeinde,06133,06275,1,927,Steinperf,Steffenberg
1974,06/1974/0002,Gemeinde,06133,06275,1,1511,Gönnern,Angelburg
1974,06/1974/0002,Gemeinde,06133,06154,1,1227,Niederweidbach,Bischoffen
1974,06/1974/0002,Gemeinde,06133,06154,1,277,Oberweidbach,Bischoffen
1974,06/1974/0002,Gemeinde,06133,06154,1,365,Wilsbach,Bischoffen
1974,06/1974/0002,Gemeinde,06140,06179,1,1522,Höchst,"Gelnhausen, Stadt"
1974,06/1974/0002,Gemeinde,06140,06179,1,2798,Meerholz,"Gelnhausen, Stadt"
1974,06/1974/0002,Gemeinde,06140,06179,1,1233,Oberland,Birstein
1974,06/1974/0002,Gemeinde,06140,06179,1,792,Udenhain,Brachttal
1974,06/1974/0002,Gemeinde,06140,06179,1,2947,Bieber,Biebergemünd
1974,06/1974/0002,Gemeinde,06140,06179,1,2496,Niedermittlau,Hasselroth
1974,06/1974/0002,Gemeinde,06140,06179,1,969,Lohrhaupten,Flörsbachtal
1974,06/1974/0002,Gemeinde,06140,06179,1,718,Jossatal,Jossgrund
1974,06/1974/0002,Gemeinde,06140,06179,1,334,Lettgenbrunn,Jossgrund
1974,06/1974/0002,Gemeinde,06140,06179,1,767,Mernes,"Soden-Salmünster, Bad, Stadt"
1974,06/1974/0002,Gemeinde,06151,06179,1,4787,"Salmünster, Stadt","Soden-Salmünster, Bad, Stadt"
1974,06/1974/0002,Gemeinde,06151,06179,1,4102,"Soden bei Salmünster, Bad, Stadt","Soden-Salmünster, Bad, Stadt"
1974,06/1974/0002,Gemeinde,06143,06179,1,1933,Roßdorf,Bruchköbel
1974,06/1974/0002,Gemeinde,06143,06179,1,2967,Ostheim,"Nidderau, Stadt"
1974,06/1974/0002,Gemeinde,06143,06179,1,16302,"Dörnigheim, Stadt","Maintal, Stadt"
1974,06/1974/0002,Gemeinde,06143,06179,1,9652,Bischofsheim,"Maintal, Stadt"
1974,06/1974/0002,Gemeinde,06143,06179,1,4253,Hochstadt,"Maintal, Stadt"
1974,06/1974/0002,Gemeinde,06143,06179,1,2557,Wachenbuchen,"Maintal, Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,2004,Oberbrechen,Brechen
1974,06/1974/0002,Gemeinde,06145,06178,1,233,Dombach,"Camberg, Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,2094,Erbach,"Camberg, Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,1004,Oberselters,"Camberg, Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,465,Schwiekershausen,"Camberg, Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,2096,Würges,"Camberg, Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,1608,Langendernbach,Dornburg
1974,06/1974/0002,Gemeinde,06145,06178,1,621,Elbgrund,Elbtal
1974,06/1974/0002,Gemeinde,06145,06178,1,2350,Eschhofen,"Limburg (Lahn), Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,1021,Linter,"Limburg (Lahn), Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,1600,Offheim,"Limburg (Lahn), Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,2387,Staffel,"Limburg (Lahn), Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,1928,Dehrn,"Runkel, Stadt"
1974,06/1974/0002,Gemeinde,06145,06178,1,1918,Ellar,Waldbrunn
1974,06/1974/0002,Gemeinde,06147,06178,1,1021,Münster,Selters (Taunus)
1974,06/1974/0002,Gemeinde,06145,06178,1,1933,Eisenbach,Selters (Taunus)
1974,06/1974/0002,Gemeinde,06145,06178,1,747,Haintchen,Selters (Taunus)
1974,06/1974/0002,Gemeinde,06145,06178,1,2345,Niederselters,Selters (Taunus)
1974,06/1974/0002,Gemeinde,06147,06178,1,381,Selters,Löhnberg
1974,06/1974/0002,Gemeinde,06147,06178,1,881,Kubach,"Weilburg, Stadt"
1974,06/1974/0002,Gemeinde,06147,06178,1,565,Edelsberg,Weinbach
1974,06/1974/0002,Gemeinde,06147,06178,1,823,Elkerhausen,Weinbach
1974,06/1974/0002,Gemeinde,06147,06154,1,674,Altenkirchen,"Braunfels, Stadt"
1974,06/1974/0002,Gemeinde,06147,06154,1,854,Philippstein,"Braunfels, Stadt"
1974,06/1974/0002,Gemeinde,06151,06179,1,527,Niederzell,"Schlüchtern, Stadt"
1974,06/1974/0002,Gemeinde,06151,06179,1,730,Hintersteinau,"Steinau, Stadt"
1974,06/1974/0002,Gemeinde,06151,06179,1,133,Neustall,"Steinau, Stadt"
1974,06/1974/0002,Gemeinde,06151,06179,1,2298,Ulmbach,"Steinau, Stadt"
1974,06/1974/0002,Gemeinde,06151,06179,1,1688,Altengronau,Sinntal
1974,06/1974/0002,Gemeinde,06151,06179,1,734,Jossa,Sinntal
1974,06/1974/0002,Gemeinde,06151,06179,1,1063,Oberzell,Sinntal
1974,06/1974/0002,Gemeinde,06151,06179,1,3258,Sterbfritz,Sinntal
1974,06/1974/0002,Gemeinde,06213,06275,2,2,"Marburg a.d. Lahn, Universitätsstadt",Lahntal
1974,06/1974/0002,Gemeinde,06213,06275,"2,3,4",65458,"Marburg a.d. Lahn, Universitätsstadt","Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,673,Bauerbach,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,6309,Cappel,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,282,Cyriaxweimar,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,126,Dilschhausen,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,592,Elnhausen,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,385,Ginseldorf,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,495,Gisselberg,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,310,Haddamshausen,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,241,Hermershausen,"Marburg (Lahn), Universitätsstadt"
1974,06/1974/0002,Gemeinde,06239,06275,1,3411,Marbach,"Marburg (Lahn), Universitätsstadt"
